249, 3, 0, -0.262594, 0.256646, 0.132559, 0.215669, 19.7897, 2.9744, DIS
238, 6, 0, 0.0171521, 0.256032, -0.0524663, 0.186834, 30.3517, 3.8433, DIS
301, 8, 0, 0.0481879, 0.239852, 0.0165849, 0.218006, 28.5654, 2.94787, DIS
190, 12, 0, -0.019938, 0.164344, 0.0598395, 0.191015, 44.3344, 3.22329, DIS
2, 1, 0, -2.30985e-05, 0.262386, -6.20383e-06, 0.070472, 3.93863, 0, DIS
282, 14, 0, 0.0987122, 0.202347, 0.0510462, 0.226777, 47.366, 4.03237, DIS
314, 6, 0, 0.0244142, 0.207944, -0.0462516, 0.209215, 34.3516, 3.08786, DIS
366, 12, 0, 0.194416, 0.199836, 0.154084, 0.216111, 53.8112, 5.28414, DIS
257, 5, 0, -0.00119506, 0.260189, -0.0700949, 0.196194, 26.6846, 3.55113, DIS
460, 2, 0, -0.253453, 0.21866, -0.0531582, 0.240966, 23.1921, 2.3768, DIS
3, 1, 1, -2.03722e-05, 0.380184, -0.000265275, 3.57548, 27.4765, 0, DIS
3, 1, 1, -0.000413757, 0.379863, -7.98539e-05, 0.0740235, 16.449, 0.00552427, DIS
484, 16, 0, -0.00592273, 0.193336, 0.0293801, 0.225466, 78.5085, 8.25053, DIS
248, 2, 0, 0.0931713, 0.205563, -0.145012, 0.22358, 26.8768, 2.77552, DIS
242, 3, 0, -0.102409, 0.233003, -0.0588356, 0.197563, 14.2071, 1.62151, DIS
278, 7, 0, -0.0122805, 0.231713, -0.138939, 1.48324, 42.9821, 4.32417, DIS
217, 7, 0, -0.0121183, 0.191231, -0.0225218, 0.216123, 39.5912, 4.31234, DIS
28, 1, 1, 0.00379152, 0.274876, -0.0046241, 0.213184, 12.8491, 0.140353, DIS
334, 4, 0, -0.0303832, 0.188445, -0.0320546, 0.212834, 58.7399, 5.30302, DIS
230, 4, 0, -0.0105652, 0.2613, -0.00550679, 0.211178, 24.2368, 2.42777, DIS
146, 12, 0, 0.0286354, 0.185799, -0.105234, 2.47584, 51.6286, 2.33023, DIS
128, 2, 0, -0.0355476, 0.175589, 0.0146644, 0.229135, 12.167, 0.923657, DIS
284, 6, 0, 0.0249451, 0.165073, -0.0179294, 0.215735, 29.4805, 2.67238, DIS
280, 10, 0, -0.00942494, 0.174088, -0.0323152, 0.209705, 54.6113, 2.84442, DIS
43, 2, 0, -0.12607, 0.220702, 0.0241158, 0.268727, 10.7548, 0.128729, DIS
282, 8, 0, 0.023866, 0.183788, -0.0389104, 0.204684, 43.7155, 3.74896, DIS
310, 16, 0, -0.0487061, 0.247003, -0.0571558, 0.184188, 58.1527, 5.46241, DIS
318, 8, 0, 0.0114108, 0.196979, -0.0761019, 0.197253, 45.309, 3.90955, DIS
23, 3, 1, -0.129201, 0.312, -0.12358, 0.255731, 20.3481, 0.225685, DIS
339, 4, 0, 0.0998797, 0.224808, 0.0866517, 0.224965, 36.6166, 5.45156, DIS
280, 8, 0, 0.260023, 0.218191, 0.037566, 0.207271, 34.099, 3.99576, DIS
2, 1, 1, -2.3782e-05, 0.329246, -4.63026e-06, 0.0641029, 24.2202, 0, DIS
276, 14, 0, -0.0119815, 0.176277, -0.0340802, 0.191813, 57.3744, 3.33796, DIS
282, 2, 0, 0.0302925, 0.177105, -0.0374812, 0.201858, 29.6232, 1.96538, DIS
210, 10, 0, -0.037706, 0.185813, 0.0921724, 0.211977, 41.4598, 3.90699, DIS
188, 4, 0, 0.0397723, 0.177676, -0.0107665, 0.21696, 21.9636, 1.29345, DIS
216, 4, 0, 0.192648, 0.190632, 0.0685449, 0.191605, 23.5267, 1.77126, DIS
