162, 8, 0, -0.0519682, 0.180827, 0.079251, 1.45614, 26.4255, tau
218, 6, 0, 0.0279076, 0.182192, -0.270449, 0.204236, 30.3501, tau
52, 0, 0, -0.0464363, 0.233322, -0.0182631, 0.231134, 4.77834, tau
115, 2, 0, 0.0529101, 0.24756, 0.0319877, 0.209852, 10.2604, tau
172, 6, 0, 0.0247087, 0.182647, 0.0209046, 0.168939, 21.3507, tau
51, 2, 0, -0.0315403, 0.169356, -0.00364543, 0.185649, 11.6293, tau
244, 10, 0, 0.057342, 0.153288, 0.137981, 0.187911, 40.6764, tau
230, 14, 0, -0.010292, 0.19845, 0.0225661, 0.225778, 56.4939, tau
186, 4, 2, -0.00286311, 0.171618, -6.74686e-05, 0.190735, 60.7986, tau
32, 0, 0, -0.178075, 0.261079, 0.00761068, 0.144018, 2.23791, tau
78, 0, 0, 0.202562, 0.233259, -0.269046, 0.224388, 3.048, tau
108, 4, 2, -0.00698467, 0.214078, 0.00323262, 0.173925, 37.4613, tau
62, 2, 0, -0.0205703, 0.171215, -0.0116967, 0.186722, 8.24977, tau
72, 2, 0, 0.00128213, 0.241221, 0.0140663, 0.247966, 5.48542, tau
78, 0, 0, 0.0431784, 0.211615, 0.0679598, 0.20494, 5.36076, tau
160, 6, 2, 0.0123067, 0.182889, -0.00784517, 0.170483, 56.838, tau
56, 2, 0, 0.0203969, 0.251454, 0.000460465, 0.198801, 5.32785, tau
81, 5, 0, 0.015968, 0.1964, -0.0204263, 1.14074, 17.2467, tau
298, 14, 0, 0.0377914, 0.198356, -0.13659, 1.72986, 51.5973, tau
308, 10, 0, -0.0348498, 0.186974, 0.0168638, 0.216432, 40.0486, tau
260, 2, 0, -0.133485, 0.190436, 0.136513, 0.198672, 26.2874, tau
118, 6, 2, -0.00443829, 0.179062, 0.0029111, 0.18206, 50.2143, tau
150, 8, 0, -0.0431917, 0.151142, 0.0268098, 0.154301, 37.7524, tau
146, 4, 0, 0.00778755, 0.198518, -0.0232921, 0.178768, 33.6346, tau
72, 2, 0, 0.0564185, 0.222867, -0.00389788, 0.198101, 6.13016, tau
78, 2, 0, 0.00233162, 0.172647, -0.00020424, 0.222927, 15.5641, tau
98, 4, 0, -0.00588139, 0.22954, -0.00730342, 0.183937, 21.3643, tau
78, 2, 0, -0.0254021, 0.195971, -0.0118627, 0.230071, 10.0783, tau
164, 18, 0, 0.00308594, 0.169788, 0.0611993, 0.174689, 72.9203, tau
234, 6, 0, 0.00684837, 0.1819, 0.0450545, 0.204901, 25.0516, tau
290, 22, 0, -0.00696101, 0.181368, -0.0687807, 0.205374, 68.6606, tau
102, 0, 0, 0.136861, 0.266748, -0.0914326, 0.200694, 7.62099, tau
252, 10, 0, 0.0144561, 0.179511, -0.0234951, 0.185012, 39.1593, tau
108, 2, 0, -0.0234231, 0.234584, -0.00902547, 0.188567, 13.9113, tau
134, 2, 0, 0.0101319, 0.209154, -0.0252716, 0.239285, 19.0751, tau
92, 8, 0, 0.00682925, 0.19016, -0.00282047, 0.217972, 31.2734, tau
48, 0, 0, -0.0643425, 0.19221, 0.0258651, 0.211059, 5.04263, tau
150, 4, 2, -0.0024589, 0.196198, -0.0777383, 1.79234, 48.2473, tau
242, 12, 0, 0.0224393, 0.185813, -0.0859733, 0.56076, 46.5403, tau
126, 6, 0, -0.0171475, 0.187906, 0.0188612, 0.195004, 24.8676, tau
348, 20, 0, 0.00794458, 0.210987, -0.013804, 0.197177, 106.297, tau
58, 0, 0, 0.021976, 0.269312, 0.00888932, 0.194255, 4.31898, tau
66, 0, 0, 0.17074, 0.255494, -0.440236, 0.248234, 2.596, tau
64, 2, 0, 0.0212019, 0.225755, 0.572765, 2.18281, 4.83857, tau
70, 0, 0, -0.0959769, 0.204331, -0.326771, 0.238904, 2.804, tau
276, 14, 0, 0.0487371, 0.193748, -0.0252179, 0.203312, 57.6982, tau
46, 2, 0, -0.0358047, 0.248051, 0.0621411, 0.199744, 4.59266, tau
150, 6, 2, -0.00144411, 0.19454, -0.00170074, 0.176676, 60.7906, tau
130, 10, 0, -0.0165841, 0.151122, -0.127787, 2.205, 37.3283, tau
170, 6, 0, -0.0101906, 0.151532, -0.0426798, 0.177569, 26.476, tau
68, 0, 0, -0.0272444, 0.219768, 0.00248437, 0.19672, 5.58831, tau
146, 12, 0, -0.0407575, 0.181229, 0.029869, 0.164331, 44.0627, tau
80, 0, 0, -0.0477002, 0.22743, 0.0816268, 0.22431, 5.90665, tau
198, 8, 0, 0.00278077, 0.181519, -0.0176392, 0.175062, 43.5573, tau
252, 12, 0, -0.061384, 0.196435, -0.111765, 0.199344, 41.4186, tau
162, 12, 2, 0.00836966, 0.205757, -0.00684571, 0.197711, 64.257, tau
48, 0, 0, -0.0129445, 0.201287, -0.0355044, 0.241051, 3.97679, tau
112, 0, 0, -0.0102138, 0.241995, -0.894319, 2.96979, 6.11009, tau
170, 10, 0, 0.0104775, 0.194653, -0.0321329, 0.175488, 40.923, tau
132, 3, 0, 0.0460657, 0.255297, 0.00726475, 0.232011, 13.7664, tau
98, 6, 0, 0.000639137, 0.142675, -0.0240473, 0.172682, 15.1351, tau
222, 10, 0, -0.0119084, 0.179025, -0.0487647, 0.192509, 61.3885, tau
60, 2, 0, 0.00302881, 0.210745, 0.0199147, 0.186004, 6.53472, tau
84, 4, 2, 0.00617928, 0.166399, 0.0455784, 0.206137, 48.4122, tau
168, 8, 2, 0.0112065, 0.158128, -0.0218656, 0.162594, 62.6144, tau
108, 4, 0, 0.0242124, 0.186408, -0.0292918, 0.183381, 19.3021, tau
298, 6, 0, 0.0549194, 0.200612, 0.0430294, 0.209231, 35.3415, tau
23, 0, 0, 0.0181772, 0.211724, 0.0107457, 0.128754, 1.98517, tau
112, 8, 4, 0.0022409, 0.157763, 0.0106531, 0.157255, 55.9618, tau
140, 6, 2, -0.00307119, 0.196661, 0.00224908, 0.194696, 47.0191, tau
78, 0, 0, -0.0295544, 0.202729, -0.0560888, 0.237077, 6.02321, tau
192, 6, 0, -0.0518268, 0.189315, -0.07989, 0.195925, 20.5353, tau
80, 2, 0, 0.000199709, 0.214299, 0.00738694, 0.172366, 12.6482, tau
66, 2, 0, -0.0401334, 0.23171, 0.021472, 0.233752, 5.2672, tau
98, 14, 2, 0.00253749, 0.112064, 0.00228668, 0.187462, 69.7543, tau
25, 0, 0, -0.124586, 0.185064, -0.0117048, 0.119268, 2.59368, tau
54, 2, 0, -0.0335448, 0.155165, 0.0132539, 0.219326, 5.26529, tau
77, 2, 0, 0.0533304, 0.169699, 0.147711, 0.20202, 11.2681, tau
78, 6, 0, 0.0032265, 0.1817, -0.00433786, 0.178174, 21.3995, tau
