193, 150, 86, 31, 3, 0, 2.02966, 0.239355, 0.335339, 0.222812, -0.146576, 0.239355, -0.110766, 0.222812, -0.0129211, 0.274143, -0.080111, 0.224911, 14.6876, DIS
1, 1, 1, 1, 1, 1, 4.38218, 0, -1.5708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.497, DIS
150, 136, 118, 34, 2, 0, 0.38869, 0.198392, 2.03664, 0.194732, 0.195403, 0.198392, 0.011781, 0.194732, 0.120468, 0.212072, -0.000764102, 0.195135, 18.969, DIS
138, 122, 106, 37, 6, 0, 0.897187, 0.155539, 1.61746, 0.224875, -0.0132957, 0.155539, -0.0637795, 0.224875, 0.0181249, 0.158681, -0.0602879, 0.224902, 24.7867, DIS
154, 125, 92, 26, 1, 0, 1.09983, 0.243353, -1.17966, 0.206956, 0.137321, 0.243353, -0.0506474, 0.206956, 0.0633223, 0.254355, -0.0515191, 0.206958, 14.6054, DIS
254, 222, 172, 46, 6, 0, 0.665972, 0.208672, 2.16245, 0.20421, 0.0336189, 0.208672, -0.0832939, 0.20421, 0.0439193, 0.208926, -0.0958241, 0.204594, 24.6746, DIS
283, 225, 144, 64, 15, 0, 1.84725, 0.21701, 1.39245, 0.23919, -0.00458602, 0.21701, 0.0190475, 0.23919, 0.0639262, 0.227568, -0.0120156, 0.241199, 71.5809, DIS
264, 236, 178, 56, 2, 0, 0.627327, 0.181091, -0.0453686, 0.213342, -0.097361, 0.181091, 0.114165, 0.213342, -0.0982486, 0.181094, 0.136787, 0.214538, 25.3765, DIS
53, 47, 21, 9, 2, 0, 3.16569, 0.270906, -1.77643, 2.20437, -0.0344697, 0.270906, 1.25451, 2.20437, -0.0135864, 0.27171, 0.331923, 2.38965, 9.5179, DIS
3, 1, 1, 1, 1, 0, 4.0718, 0.219502, 1.0472, 2.89805, -0.310423, 0.219502, -2.0944, 2.89805, -2.36351e-05, 0.380169, -0.000161278, 3.57555, 9.83796, DIS
1, 1, 1, 1, 1, 0, 4.38218, 0, -1.5708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51106, DIS
130, 106, 77, 25, 2, 0, 1.00248, 0.22295, -1.89754, 0.206463, 4.49265e-05, 0.22295, 0.0291442, 0.206463, -0.0269175, 0.224574, 0.00781597, 0.207561, 10.4043, DIS
4, 4, 4, 2, 2, 1, 4.02497, 0.206623, -1.50423, 0.131915, -0.357178, 0.206623, 0.066563, 0.131915, -0.049177, 0.370888, 0.00992601, 0.143559, 18.1985, DIS
3, 3, 1, 1, 1, 1, 4.07175, 0.219509, 1.0472, 2.89805, -0.310433, 0.219509, -2.0944, 2.89805, -0.000107748, 0.380113, -0.000303145, 3.57546, 22.4807, DIS
262, 169, 80, 25, 5, 0, 1.65122, 0.217588, 1.44539, 0.207378, -0.166583, 0.217588, 0.101396, 0.207378, -0.113953, 0.223862, 0.0725405, 0.209376, 17.2687, DIS
3, 1, 1, 1, 1, 1, 4.07175, 0.219508, 1.0472, 2.89805, -0.310432, 0.219508, -2.0944, 2.89805, -1.24631e-05, 0.380189, -4.25013e-05, 3.57561, 17.2797, DIS
