1589, 19, tau, DIS
342, 320, 270, 96, 10, 0, 0.112922, 0.184807, 1.193810, 0.204381, 0.055723, 0.184807, -0.021099, 0.204381, 0.032996, 0.186199, -0.008059, 0.204797, 52.704400,  2
27, 27, 26, 5, 0, 0, 1.163880, 0.222667, 0.566284, 0.121149, -0.210117, 0.222667, -0.021719, 0.121149, -0.118888, 0.240631, -0.015585, 0.121304, 1.884990,  1
124, 117, 98, 41, 8, 0, 0.891203, 0.172158, -0.159074, 0.220366, 0.045585, 0.172158, -0.048628, 0.220366, 0.041130, 0.172215, -0.055415, 0.220471, 27.324100,  2
106, 102, 90, 14, 6, 0, 0.693730, 0.205456, -2.536570, 0.807055, 0.023854, 0.205456, 0.150967, 0.807055, 0.006381, 0.206198, 0.030365, 0.816016, 20.486100,  1
84, 82, 78, 8, 0, 0, 0.714454, 0.183286, 1.883140, 2.217930, 0.026960, 0.183286, -1.013010, 2.217930, 0.017942, 0.183508, -0.522657, 2.271490, 5.501780,  1
226, 214, 192, 78, 8, 0, -0.930372, 0.134280, -0.486747, 0.228641, 0.158026, 0.134280, 0.212748, 0.228641, 0.105075, 0.144343, 0.151700, 0.236651, 38.206000,  2
258, 238, 184, 50, 4, 0, -0.537144, 0.216781, 0.114062, 0.234871, -0.032974, 0.216781, -0.229550, 0.234871, -0.031217, 0.216788, -0.172418, 0.241720, 31.205300,  2
296, 272, 226, 82, 14, 0, 0.584625, 0.178760, -2.187210, 1.892740, 0.080466, 0.178760, 0.807123, 1.892740, 0.099207, 0.179740, 0.155454, 2.001780, 46.607500,  2
351, 270, 148, 52, 2, 0, 1.388470, 0.203498, 1.936100, 0.197296, 0.334297, 0.203498, 0.021690, 0.197296, 0.255573, 0.218195, 0.012038, 0.197531, 24.026300,  2
28, 27, 26, 6, 0, 0, 1.240360, 0.191679, 0.634496, 0.136254, -0.203274, 0.191679, -0.009005, 0.136254, -0.137167, 0.202759, -0.010451, 0.136262, 1.963330,  1
108, 91, 65, 27, 10, 0, 0.898083, 0.222513, -1.105700, 0.212108, -0.064416, 0.222513, -0.074862, 0.212108, -0.051290, 0.222900, -0.045863, 0.214081, 44.942300,  1
66, 66, 66, 4, 0, 0, -0.414091, 0.197769, 2.527630, 0.202944, -0.087519, 0.197769, 0.085531, 0.202944, -0.075802, 0.198116, 0.067082, 0.203781, 3.268000,  1
142, 126, 116, 26, 4, 0, 0.521822, 0.174555, 1.931350, 0.174602, 0.068236, 0.174555, -0.019877, 0.174602, 0.080722, 0.175001, 0.010134, 0.177163, 18.367500,  2
48, 46, 44, 4, 0, 0, 0.132294, 0.199463, 1.314620, 0.193007, -0.005206, 0.199463, 0.087437, 0.193007, -0.014752, 0.199692, 0.048910, 0.196815, 3.697350,  1
128, 114, 92, 14, 4, 0, 0.105578, 0.209647, -0.361061, 0.196790, -0.031856, 0.209647, -0.017449, 0.196790, -0.010398, 0.210742, -0.008853, 0.196978, 22.564200,  1
112, 110, 96, 24, 8, 0, 0.356970, 0.162323, -1.497600, 0.205334, -0.012305, 0.162323, -0.061798, 0.205334, -0.009553, 0.162347, -0.020686, 0.209409, 23.063000,  1
254, 222, 180, 40, 4, 0, -0.648349, 0.216287, -1.492140, 0.244504, 0.094203, 0.216287, -0.056335, 0.244504, 0.077247, 0.216951, -0.007343, 0.249364, 25.899500,  2
204, 192, 166, 70, 22, 0, 0.813774, 0.140091, 0.531780, 0.177573, -0.014951, 0.140091, 0.004091, 0.177573, 0.016208, 0.143514, -0.017474, 0.178878, 90.061100,  1
108, 106, 88, 14, 4, 0, 0.551938, 0.192434, -0.490874, 0.222115, -0.043923, 0.192434, 0.049087, 0.222115, -0.005274, 0.196277, 0.039432, 0.222324, 33.667900,  1
360, 326, 262, 86, 6, 0, 0.703316, 0.199645, 0.313546, 0.217393, 0.290827, 0.199645, 0.264458, 0.217393, 0.286158, 0.199699, 0.237880, 0.219012, 39.674100,  2
106, 94, 94, 12, 2, 0, 0.575813, 0.225004, 0.386679, 2.971250, -0.020017, 0.225004, -2.705830, 2.971250, -0.007669, 0.225342, -0.932199, 3.460360, 11.416700,  1
312, 288, 222, 76, 8, 0, 0.076115, 0.208940, -2.570950, 0.199774, -0.244720, 0.208940, 0.227029, 0.199774, -0.230447, 0.209427, 0.220117, 0.199893, 37.947500,  2
64, 60, 58, 14, 6, 0, 0.639058, 0.196180, -0.727874, 0.203192, -0.012074, 0.196180, -0.077466, 0.203192, -0.001150, 0.196484, -0.015395, 0.212461, 13.300500,  1
58, 54, 54, 12, 0, 0, 0.877881, 0.163873, 1.156520, 0.223526, 0.006995, 0.163873, 0.027506, 0.223526, 0.002845, 0.163926, 0.031242, 0.223557, 5.709740,  1
252, 216, 158, 44, 6, 0, -0.088100, 0.204600, 2.109000, 1.905890, 0.049402, 0.204600, -0.787151, 1.905890, 0.022498, 0.206362, -0.097024, 2.026990, 40.555300,  2
340, 316, 260, 94, 10, 0, 0.510618, 0.224631, -2.072070, 0.202703, -0.268551, 0.224631, 0.038692, 0.202703, -0.274261, 0.224704, 0.003820, 0.205681, 45.969700,  2
324, 298, 242, 84, 2, 0, 0.152157, 0.185920, 0.687223, 0.205094, 0.117815, 0.185920, -0.036816, 0.205094, 0.113437, 0.185971, -0.035466, 0.205098, 36.879000,  2
121, 113, 92, 32, 3, 0, 0.986698, 0.190744, -0.292290, 0.188994, -0.142524, 0.190744, -0.010038, 0.188994, -0.121403, 0.191909, -0.018333, 0.189176, 14.276600,  2
210, 170, 128, 24, 4, 0, 0.009078, 0.199384, -0.191441, 0.202524, 0.043224, 0.199384, 0.066268, 0.202524, 0.014322, 0.201467, 0.019851, 0.207775, 19.304700,  1
260, 234, 192, 68, 12, 0, 0.744837, 0.162530, -1.790930, 0.219202, 0.002278, 0.162530, 0.013027, 0.219202, 0.020922, 0.163596, 0.024366, 0.219495, 47.644400,  1
243, 154, 79, 25, 5, 0, 1.426100, 0.193157, -2.206540, 0.198484, 0.074956, 0.193157, -0.010259, 0.198484, -0.026658, 0.218254, -0.034242, 0.199927, 23.305500,  2
80, 76, 76, 6, 4, 0, 0.351108, 0.227071, 2.230410, 0.209948, -0.018146, 0.227071, -0.064427, 0.209948, 0.002447, 0.228003, -0.022046, 0.214183, 9.285970,  1
214, 190, 130, 44, 4, 2, 0.335778, 0.178140, 1.922550, 0.232491, 0.014934, 0.178140, 0.008143, 0.232491, 0.014121, 0.178142, 0.018595, 0.232726, 45.813000,  1
100, 94, 86, 16, 6, 0, 0.282185, 0.190313, 2.291890, 1.792940, 0.044071, 0.190313, -0.665625, 1.792940, 0.013582, 0.192739, -0.143360, 1.867460, 20.409900,  1
61, 52, 25, 8, 3, 1, 1.842290, 0.132397, 0.152636, 0.147507, -0.018607, 0.132397, 0.010739, 0.147507, -0.003194, 0.133292, -0.000351, 0.147923, 16.891200,  1
294, 274, 214, 66, 2, 0, 0.726662, 0.182644, 1.214330, 0.190095, 0.113408, 0.182644, 0.048503, 0.190095, 0.096992, 0.183380, 0.054240, 0.190181, 26.296900,  1
162, 142, 122, 30, 6, 0, 0.430481, 0.175138, -0.136505, 0.180867, 0.082588, 0.175138, 0.047572, 0.180867, 0.060034, 0.176584, 0.053990, 0.180981, 22.638700,  1
80, 80, 80, 4, 2, 0, 0.320497, 0.229027, -1.024390, 0.208639, 0.091346, 0.229027, 0.006443, 0.208639, 0.047155, 0.233252, 0.005062, 0.208644, 5.781430,  1
292, 278, 236, 92, 20, 0, 0.840084, 0.146979, 0.854406, 0.183371, -0.005503, 0.146979, 0.007649, 0.183371, 0.022928, 0.149704, -0.004476, 0.183772, 91.715200,  1
118, 105, 59, 11, 2, 0, 1.344640, 0.181272, 2.603600, 0.163347, 0.015479, 0.181272, -0.024742, 0.163347, -0.033880, 0.187871, -0.020808, 0.163394, 6.952880,  1
58, 56, 56, 8, 2, 0, 0.864342, 0.153291, 0.437978, 0.225203, -0.006492, 0.153291, -0.101983, 0.225203, -0.011795, 0.153383, -0.041277, 0.233241, 5.160590,  1
42, 37, 23, 7, 1, 0, 3.161300, 0.248144, -1.198120, 0.253999, 0.007522, 0.248144, 0.050926, 0.253999, -0.008433, 0.248656, -0.018772, 0.263388, 11.974800,  1
90, 84, 68, 20, 4, 0, 0.056168, 0.193482, 0.350702, 0.178428, 0.010333, 0.193482, 0.007090, 0.178428, 0.006334, 0.193523, 0.020214, 0.178910, 26.867900,  1
340, 314, 252, 102, 12, 0, 0.519153, 0.192454, 1.117240, 0.185866, -0.055366, 0.192454, 0.025049, 0.185866, -0.037273, 0.193303, 0.012027, 0.186321, 62.619300,  2
200, 186, 140, 46, 14, 0, 0.178635, 0.188497, 0.429024, 0.198128, 0.041166, 0.188497, -0.012763, 0.198128, 0.010851, 0.190919, 0.010360, 0.199473, 38.582900,  2
162, 142, 118, 32, 14, 0, 0.580361, 0.159259, -0.504964, 0.205502, 0.006059, 0.159259, -0.026362, 0.205502, -0.005392, 0.159670, -0.025320, 0.205505, 63.145400,  1
468, 342, 199, 70, 10, 0, 1.623220, 0.213317, -1.732960, 0.235537, -0.023581, 0.213317, 0.088277, 0.235537, 0.066354, 0.231500, 0.077260, 0.235795, 50.102200,  2
107, 95, 78, 35, 8, 0, 1.029260, 0.177006, -0.748766, 0.152275, 0.041724, 0.177006, 0.024360, 0.152275, 0.045477, 0.177046, -0.002071, 0.154552, 35.353600,  1
222, 212, 176, 40, 12, 0, 0.560436, 0.175097, -1.938840, 0.189897, 0.005515, 0.175097, -0.036705, 0.189897, 0.012640, 0.175242, -0.025749, 0.190213, 55.285800,  1
264, 250, 210, 76, 16, 0, 0.532484, 0.155796, -1.675850, 0.199063, 0.028312, 0.155796, -0.055967, 0.199063, 0.049564, 0.157238, -0.026375, 0.201251, 71.789900,  2
238, 224, 190, 56, 4, 0, 0.521364, 0.169983, 1.650100, 0.166872, -0.074480, 0.169983, 0.128390, 0.166872, -0.081286, 0.170119, 0.105457, 0.168440, 30.757300,  1
88, 86, 84, 8, 2, 0, 0.069856, 0.193483, 2.052190, 0.242898, 0.012592, 0.193483, 0.027333, 0.242898, -0.000221, 0.193907, 0.009153, 0.243577, 11.339400,  1
312, 294, 238, 88, 8, 0, 0.351570, 0.188256, -1.411420, 0.207322, 0.025442, 0.188256, -0.098332, 0.207322, 0.011044, 0.188806, -0.111555, 0.207743, 45.407600,  2
90, 78, 74, 16, 4, 0, 0.339673, 0.167589, 1.204280, 0.194183, 0.013463, 0.167589, 0.013908, 0.194183, 0.002609, 0.167941, 0.000669, 0.194634, 27.614400,  1
94, 94, 92, 8, 0, 0, 0.091276, 0.234216, 0.901328, 0.216584, 0.045483, 0.234216, 0.066842, 0.216584, 0.026138, 0.235014, 0.051649, 0.217116, 5.797190,  1
150, 128, 94, 22, 2, 0, 0.224065, 0.207425, -1.184310, 0.177354, -0.036167, 0.207425, -0.018490, 0.177354, -0.006664, 0.209513, -0.015551, 0.177378, 12.026200,  1
292, 274, 220, 72, 6, 0, 0.282887, 0.176552, -2.357040, 0.202686, -0.037943, 0.176552, -0.049928, 0.202686, -0.030413, 0.176713, -0.015655, 0.205563, 39.093300,  2
96, 94, 88, 18, 4, 0, 0.707286, 0.156556, 0.904026, 0.183640, -0.035254, 0.156556, 0.008181, 0.183640, -0.007996, 0.158911, 0.001591, 0.183758, 21.619000,  1
2, 1, 1, 1, 1, 1, 4.149360, 0.232824, 3.096260, 0.045330, -0.232824, 0.232824, -0.045330, 0.045330, -0.000001, 0.329262, -0.000000, 0.064106, 17.322000,  2
198, 174, 150, 44, 2, 2, 0.832484, 0.150971, 1.542530, 0.177626, -0.038351, 0.150971, 0.020825, 0.177626, 0.000053, 0.155779, 0.004615, 0.178364, 47.918000,  1
2, 1, 1, 1, 1, 1, 4.149360, 0.232824, 0.045330, 0.045330, -0.232824, 0.232824, 0.045330, 0.045330, -0.000005, 0.329259, 0.000001, 0.064105, 18.730400,  2
456, 430, 366, 128, 16, 0, 0.722799, 0.184255, 2.369490, 0.204398, -0.037410, 0.184255, -0.048065, 0.204398, -0.034138, 0.184284, -0.040548, 0.204537, 71.295200,  2
198, 186, 152, 40, 10, 2, -0.057985, 0.168242, -1.080290, 0.179923, 0.044840, 0.168242, -0.012644, 0.179923, 0.009489, 0.171916, 0.002718, 0.180578, 53.711300,  1
180, 160, 120, 32, 8, 0, 0.075988, 0.208732, -0.297933, 0.196835, 0.030149, 0.208732, 0.045679, 0.196835, 0.010009, 0.209701, 0.047960, 0.196848, 27.087900,  1
390, 364, 306, 128, 20, 0, 0.492022, 0.185755, -0.359030, 0.201913, -0.012145, 0.185755, 0.082756, 0.201913, -0.021786, 0.186005, 0.072672, 0.202165, 79.037100,  2
226, 206, 176, 62, 2, 0, -0.778584, 0.174568, 2.618790, 0.194293, 0.000582, 0.174568, -0.081016, 0.194293, -0.040552, 0.179349, -0.050443, 0.196683, 27.717600,  2
276, 264, 224, 74, 8, 0, -0.324141, 0.191254, -1.638740, 0.223399, 0.045123, 0.191254, 0.116138, 0.223399, 0.025544, 0.192253, 0.087494, 0.225228, 36.936800,  2
248, 228, 186, 81, 11, 0, 0.870868, 0.197804, 0.726926, 0.225681, 0.183370, 0.197804, 0.383314, 0.225681, 0.171169, 0.198180, 0.351282, 0.227943, 46.248800,  2
7, 4, 1, 1, 1, 1, 3.788640, 0.118070, -2.356190, 0.230816, -0.247140, 0.118070, 0.000000, 0.230816, -0.000332, 0.273596, 0.000036, 0.230816, 10.231100,  2
179, 150, 107, 45, 8, 1, 1.131460, 0.234238, 2.568970, 1.233940, 0.114298, 0.234238, -0.241285, 1.233940, 0.006417, 0.257887, -0.018118, 1.253960, 54.019200,  2
284, 270, 242, 82, 10, 0, 0.911720, 0.154509, 1.252680, 2.737500, -0.045522, 0.154509, -1.827550, 2.737500, 0.009842, 0.164129, -0.781336, 2.930610, 43.546700,  1
321, 270, 167, 55, 15, 0, 1.501930, 0.177509, -0.056857, 0.203768, 0.054618, 0.177509, 0.033803, 0.203768, 0.025795, 0.179834, 0.045111, 0.204081, 53.843100,  2
318, 296, 238, 82, 8, 0, 0.247641, 0.196852, 1.909080, 0.195341, 0.018469, 0.196852, -0.103500, 0.195341, 0.011411, 0.196979, -0.076102, 0.197253, 45.309000,  2
244, 218, 162, 60, 4, 0, 0.411317, 0.199833, 2.645990, 0.173710, -0.000408, 0.199833, 0.081175, 0.173710, 0.008165, 0.200017, 0.076235, 0.173780, 30.295000,  1
110, 104, 100, 14, 6, 0, -0.885667, 0.156563, 0.288277, 0.165223, 0.040606, 0.156563, -0.018519, 0.165223, 0.002165, 0.161213, -0.006466, 0.165662, 19.683800,  2
164, 148, 110, 26, 4, 2, 0.534691, 0.204103, -1.909320, 0.200807, 0.030467, 0.204103, 0.005088, 0.200807, -0.000603, 0.206454, 0.007528, 0.200822, 41.168500,  1
192, 176, 134, 50, 8, 0, 0.424139, 0.169563, -2.679350, 0.617542, 0.011735, 0.169563, 0.118628, 0.617542, 0.001706, 0.169860, 0.046456, 0.621745, 27.952100,  1
308, 262, 190, 66, 2, 0, -0.150168, 0.233285, -0.899670, 0.217622, -0.001899, 0.233285, -0.224718, 0.217622, -0.003166, 0.233288, -0.198340, 0.219215, 28.254700,  2
130, 124, 104, 32, 12, 0, 0.469883, 0.179568, 0.652862, 0.160875, -0.004380, 0.179568, 0.026998, 0.160875, 0.005503, 0.179840, 0.007709, 0.162027, 30.938200,  1
262, 242, 188, 70, 2, 0, -0.188290, 0.178911, -2.206120, 0.204318, 0.040868, 0.178911, 0.002810, 0.204318, 0.010576, 0.181457, 0.016040, 0.204746, 31.429000,  2
236, 218, 174, 54, 4, 0, -0.461429, 0.220442, 1.004840, 2.777660, -0.048934, 0.220442, -2.087670, 2.777660, -0.030002, 0.221253, -0.867016, 3.034040, 26.325600,  2
326, 234, 129, 47, 13, 0, 1.401310, 0.145242, -1.750070, 0.240928, 0.056298, 0.145242, 0.000581, 0.240928, -0.008381, 0.158992, -0.025362, 0.242321, 46.783700,  2
57, 56, 52, 25, 8, 2, 2.827550, 0.279101, 1.867510, 0.229150, -0.143172, 0.279101, 0.030465, 0.229150, -0.057187, 0.292046, 0.022434, 0.229291, 76.081900,  1
156, 148, 124, 32, 8, 0, 0.423284, 0.197272, 2.308520, 1.793630, 0.011666, 0.197272, -0.698079, 1.793630, 0.012829, 0.197276, -0.164132, 1.871420, 31.467000,  1
126, 116, 100, 20, 6, 0, 0.441075, 0.220955, -0.159729, 3.011300, -0.033346, 0.220955, 2.969590, 3.011300, -0.014589, 0.221749, 2.444480, 3.056740, 23.502700,  1
174, 162, 138, 52, 8, 0, 0.424444, 0.191153, 2.488790, 0.163884, 0.055125, 0.191153, -0.051485, 0.163884, 0.054025, 0.191156, -0.018034, 0.167263, 49.215300,  1
258, 208, 111, 41, 9, 1, 1.484960, 0.151397, -1.783060, 0.197484, -0.013565, 0.151397, 0.000171, 0.197484, 0.002091, 0.152204, -0.005915, 0.197578, 55.834600,  2
87, 71, 34, 10, 3, 1, 1.544640, 0.118486, 0.095167, 0.114246, -0.044033, 0.118486, -0.010817, 0.114246, -0.021371, 0.120634, -0.005665, 0.114363, 22.416900,  1
320, 302, 240, 68, 12, 0, 0.556356, 0.178774, -0.575089, 0.208226, 0.052196, 0.178774, -0.035128, 0.208226, 0.058214, 0.178875, -0.022428, 0.208613, 56.174000,  2
2, 2, 1, 1, 1, 1, 4.149360, 0.232824, -0.045330, 0.045330, -0.232824, 0.232824, -0.045330, 0.045330, -0.000062, 0.329220, -0.000012, 0.064098, 17.392700,  2
152, 144, 116, 26, 6, 0, 0.477763, 0.188110, 2.097030, 2.092010, -0.057191, 0.188110, -1.007740, 2.092010, -0.027720, 0.190404, -0.178175, 2.250490, 29.134000,  1
252, 226, 162, 46, 8, 0, -0.691340, 0.183396, -1.153360, 2.686300, 0.087851, 0.183396, 1.742800, 2.686300, 0.061206, 0.185322, 0.395095, 3.005420, 29.098400,  2
118, 110, 104, 18, 4, 2, 0.107198, 0.160550, -2.060210, 0.198715, 0.004361, 0.160550, 0.038271, 0.198715, 0.001555, 0.160575, 0.006864, 0.201182, 43.961400,  1
3, 3, 1, 1, 1, 1, 4.071750, 0.219509, 0.000000, 0.074024, -0.310433, 0.219509, 0.000000, 0.074024, -0.000093, 0.380125, 0.000005, 0.074024, 25.875100,  2
316, 290, 210, 66, 6, 0, 0.311139, 0.213918, 2.657630, 0.505286, 0.081976, 0.213918, 0.056000, 0.505286, 0.047389, 0.216696, 0.065489, 0.505376, 35.043700,  2
214, 212, 184, 58, 8, 0, -0.669445, 0.162356, -1.297600, 0.167520, 0.073087, 0.162356, 0.040027, 0.167520, 0.079073, 0.162466, 0.036051, 0.167567, 38.228200,  2
306, 286, 222, 66, 12, 0, 0.527835, 0.182891, -1.567430, 0.220908, -0.046687, 0.182891, 0.040184, 0.220908, -0.022060, 0.184541, 0.022971, 0.221577, 41.919900,  2
98, 92, 90, 12, 0, 0, 0.808943, 0.191644, 2.514230, 0.197903, -0.036656, 0.191644, -0.026046, 0.197903, -0.030167, 0.191754, -0.034695, 0.198092, 6.775940,  1
90, 90, 90, 16, 4, 0, 0.876021, 0.164486, 1.740970, 2.379360, -0.096416, 0.164486, -1.265640, 2.379360, -0.012545, 0.184635, -0.244207, 2.589340, 17.280400,  1
3, 3, 3, 1, 1, 1, 4.071750, 0.219509, 1.570800, 0.074024, -0.310432, 0.219509, -0.000000, 0.074024, -0.000550, 0.379751, -0.000009, 0.074024, 23.057700,  2
3, 3, 1, 1, 1, 1, 4.071750, 0.219508, 1.570800, 0.074024, -0.310432, 0.219508, -0.000000, 0.074024, -0.000104, 0.380115, 0.000004, 0.074024, 16.145900,  2
108, 104, 90, 20, 6, 0, -0.025951, 0.207332, -1.952130, 2.096430, 0.019882, 0.207332, 0.944023, 2.096430, -0.013988, 0.210080, 0.079080, 2.267850, 25.408900,  1
110, 84, 55, 25, 7, 0, 2.330800, 0.229713, 1.632540, 0.234421, -0.102939, 0.229713, -0.080149, 0.234421, 0.015156, 0.258291, -0.067309, 0.234772, 23.342200,  1
118, 112, 88, 22, 4, 0, 0.004263, 0.173507, -1.178100, 0.182707, -0.052929, 0.173507, -0.012272, 0.182707, -0.007463, 0.179365, 0.009183, 0.183962, 29.260200,  1
82, 80, 80, 16, 6, 0, 0.873933, 0.167047, 0.277463, 0.198857, -0.052320, 0.167047, -0.029333, 0.198857, -0.004359, 0.173796, -0.003037, 0.200588, 17.885400,  1
44, 44, 39, 20, 5, 0, 3.525940, 0.203248, 1.712090, 0.260884, 0.055368, 0.203248, -0.033375, 0.260884, 0.157900, 0.227645, -0.042374, 0.261039, 20.237000,  2
324, 241, 116, 49, 11, 0, 1.475940, 0.177772, -1.490780, 0.196437, 0.073052, 0.177772, -0.110627, 0.196437, 0.026717, 0.183711, -0.040769, 0.208489, 47.601200,  2
274, 250, 200, 86, 16, 0, 0.233327, 0.183649, 1.520990, 0.195653, 0.004157, 0.183649, -0.000717, 0.195653, 0.006123, 0.183659, -0.007095, 0.195757, 63.075400,  1
124, 122, 116, 16, 4, 0, 0.496467, 0.191368, 2.261190, 0.225043, 0.022197, 0.191368, -0.033649, 0.225043, 0.013591, 0.191561, -0.008025, 0.226497, 30.863300,  1
214, 180, 130, 22, 2, 0, 0.736764, 0.204502, -1.034620, 0.210548, -0.042122, 0.204502, -0.003785, 0.210548, -0.007400, 0.207428, -0.008414, 0.210599, 19.288500,  1
134, 124, 114, 38, 10, 0, 0.924116, 0.116593, 0.319068, 0.193675, -0.048315, 0.116593, -0.036815, 0.193675, 0.000825, 0.126525, 0.009407, 0.199115, 50.269200,  1
136, 124, 110, 18, 4, 0, 0.416205, 0.200357, 0.926163, 0.197894, 0.095389, 0.200357, 0.091678, 0.197894, 0.046683, 0.206192, 0.070409, 0.199034, 27.692400,  1
132, 128, 120, 26, 6, 2, 0.558939, 0.176138, 1.789270, 0.177954, 0.024115, 0.176138, -0.014689, 0.177954, 0.007490, 0.176921, -0.002728, 0.178356, 64.839900,  1
62, 60, 58, 8, 2, 0, 0.130198, 0.227723, 2.483660, 0.238035, 0.084331, 0.227723, -0.019793, 0.238035, 0.015825, 0.237805, -0.005635, 0.238456, 12.408800,  1
274, 260, 220, 70, 8, 0, -0.151356, 0.209145, 2.035250, 2.054720, -0.013859, 0.209145, -0.762736, 2.054720, -0.010715, 0.209169, -0.202797, 2.129650, 45.358600,  2
158, 154, 124, 28, 10, 2, 0.563666, 0.179753, -0.397515, 0.194618, 0.068774, 0.179753, -0.066175, 0.194618, 0.017334, 0.186968, -0.025860, 0.198750, 48.265700,  1
254, 232, 176, 54, 12, 0, 0.553341, 0.216181, 2.696810, 0.556330, 0.049165, 0.216181, -0.002996, 0.556330, 0.045601, 0.216210, 0.025675, 0.557069, 48.683500,  2
230, 210, 172, 66, 10, 0, -0.014797, 0.205305, -2.308070, 0.222053, -0.060617, 0.205305, 0.097214, 0.222053, -0.042276, 0.206123, 0.072989, 0.223371, 35.489200,  2
148, 132, 104, 18, 0, 0, 0.546245, 0.224525, 2.325180, 0.192246, -0.141262, 0.224525, 0.018076, 0.192246, -0.159703, 0.225281, 0.050720, 0.194998, 7.593370,  1
386, 372, 310, 114, 10, 0, 0.772362, 0.188386, 0.521140, 0.211679, 0.084859, 0.188386, -0.116996, 0.211679, 0.071954, 0.188828, -0.098761, 0.212463, 68.265900,  2
262, 240, 206, 62, 10, 0, 0.421118, 0.214430, 1.991130, 0.208135, -0.083053, 0.214430, 0.174897, 0.208135, -0.077246, 0.214508, 0.176161, 0.208139, 55.651600,  2
286, 256, 202, 72, 8, 0, -0.245087, 0.212040, -0.744978, 0.200625, 0.167419, 0.212040, 0.285857, 0.200625, 0.120505, 0.217168, 0.271763, 0.201120, 32.268400,  2
